Product ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Delivery time of in-stock products;Delivery time of out-of-stock products with allowed orders;Quantity;Minimal quantity;Low stock level;Send me an email;Visibility;Additional shipping cost;Unity;Unit price;Summary;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Image alt texts (x,y,z...);Delete existing images(0 = No, 1 = Yes);Feature(Name: Value: Position);Available online only(0 = No, 1 = Yes);Condition;Customizable(0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock action;Virtual product;File URL;Number of allowed downloads;Expiration date;Number of days;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Acessories(x, y, z...)
53;1;Firmowa Gwiazdka (BD);1016|1002|1000;8.12;1;5.94;0;;;;;demo_53;demo_53;;;;;;;;;;;;;1;;0;both;;;;Film;Firmowa impreza gwiazdkowa zwana popularnie „śledzikiem” to nieodłączna część miejskiego rytuału bożonarodzeniowego. Nierzadko dzieją się tam rzeczy, na których widok święty Mikołaj posiwiałby do reszty. Niejeden po takiej imprezie obudził się w miejscu przypominającym stajenkę, niejedna po 9 miesiącach próbowała sobie przypomnieć jak doszło do tego „niepokalanego poczęcia”. Zobaczcie co się stanie, gdy niezapowiedziana firmowa impreza świąteczna wymknie się spod kontroli, śledzik pójdzie na dno, klękające bydlęta przemówią ludzkim głosem, a pracownicy pewnej szanowanej firmy tak przegną choinkę, że igły będą sobie wyjmować z różnych części ciała, aż do Wielkanocy.;;;;;firmowa-gwiazdka-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Office Christmas Party:1|Gatunek:Komedia:2|Reżyseria:Gordon Josh:3|Reżyseria:Speck Will:3|Obsada:Jason Bateman:4|Obsada:Olivia Munn:4|Scenariusz:Dan Mazer:5|Muzyka:Theodore Shapiro:6|Czas trwania [min]:105:7|Kraj produkcji:USA:8|Rok produkcji:2016:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 DTS-HD-MA (lektor):13|Format obrazu:2.39 1:14|Format obrazu:16 9:14|;0;new;1;;;;;;;;;;;;;
54;1;Serce na dłoni;1016|1002|1000;8.12;1;5.94;0;;;;;demo_54;demo_54;;;;;;;;;;;;;1;;0;both;;;;Film;"Serce na dłoni to komedia polsko-ukraińskiej produkcji z 2009 roku. Jej reżyserem jest Krzysztof Zanussi. Główne role zagrali: Bohdan Stupka, Szymon Bobrowski, Krzysztof Kowalewski, Borys Szyc.
			";;;;;serce-na-dloni-1;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Serce na dłoni:1|Gatunek:Komedia:2|Reżyseria:Zanussi Krzysztof:3|Obsada:Bobrowski Szymon:4|Obsada:Kowalewski Krzysztof:4|Obsada:Stupka Bohdan:4|Obsada:Szyc Borys:4|Scenariusz:Krzysztof Zanussi:5|Muzyka:Wojciech Kilar:6|Czas trwania [min]:95:7|Kraj produkcji:Polska:8|Kraj produkcji:USA:8|Rok produkcji:2009:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Dźwięk:Polski 5.1:13|Format obrazu:Full HD:14|Format obrazu:16 9:14|Region:A:15|Region:B:15|Region:C:15|;0;new;1;;;;;;;;;;;;;
55;1;Cudowny chłopak (BD);1016|1002|1000;8.12;1;5.94;0;;;;;demo_55;demo_55;;;;;;;;;;;;;1;;0;both;;;;Film;Dla 10-letniego Auggiego nie ma niczego bardziej niezwykłego niż „zwykły dzień w szkole”. Urodzony z licznymi deformacjami twarzy, dotąd uczył się w domu pod okiem mamy. Teraz jednak, zaczynając 5 klasę w normalnej szkole, ma nadzieję, że koledzy potraktują go jak zwyczajnego chłopca. Jego wygląd sprawia jednak, że staje się szkolną sensacją, a dla wielu wręcz „dziwadłem”. Jedni się z niego śmieją, inni wytykają palcami, ale nikt tak naprawdę niczego o nim nie wie. Wszystko zacznie się zmieniać, gdy w szkole pojawi się nowa uczennica. Urocza Summer potrafi dostrzec w Auggiem coś więcej niż nietypowy wygląd. Wystarczy jeden przyjazny gest, jedna pomocna dłoń, by obudzić w chłopcu siłę, dzięki której będzie potrafił udowodnić, że nie tylko twarz czyni go kimś niezwykłym.;;;;;cudowny-chlopak-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Wonder:1|Gatunek:Dramat:2|Gatunek:Familijny:2|Gatunek:Komedia:2|Reżyseria:Chbosky Stephen:3|Obsada:Jacob Tremblay:4|Obsada:Roberts Julia:4|Scenariusz:Jack Thorne:5|Scenariusz:Steve Conrad:5|Muzyka:Marcelo Zarvos:6|Czas trwania [min]:113:7|Kraj produkcji:USA:8|Rok produkcji:2017:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 DTS-HD-MA (dubbing):13|Format obrazu:2.39 1:14|Format obrazu:16 9:14|Dodatkowo na płycie:zwiastun z piosenką Bea Miller „Brand New Eyes (z napisami polskimi):15|;0;new;1;;;;;;;;;;;;;
56;1;Na noże (BD);1016|1002|1000;40.64;1;29.74;0;;;;;demo_56;demo_56;;;;;;;;;;;;;1;;0;both;;;;Film;Gwiazdorska obsada z Danielem Craigiem (James Bond) i Chrisem Evansem (Kapitan Ameryka) na czele w komedii kryminalnej reżysera „Gwiezdne wojny: Ostatni Jedi”. Nowoczesne i pełne czarnego humoru podejście do klasycznej kryminalnej zagadki w stylu mistrzyni gatunku Agathy Christie.Słynny autor powieści kryminalnych Harlan Thrombey zostaje znaleziony martwy w swej posiadłości dzień po 85-tych urodzinach. Śledztwo prowadzi równie elegancki, co dociekliwy detektyw Benoit Blanc. Dzień przed fatalnym zejściem Thrombeya w jego posiadłości odbyła się huczna uroczystość z udziałem jego dość szczególnej rodziny. Detektyw Blanc podejrzewa wszystkich, łącznie z najbardziej oddaną służącą denata. Z determinacją i wprawą przedziera się przez sieć rodzinnych zależności, zawiści, wzajemnych oskarżeń i finansowych oczekiwań. Motyw ma tu każdy, jak to w rodzinie. Okazji podczas urodzin seniora rodu również nie brakowało nikomu, ale sprawca może być tylko jeden. Zamknięci w luksusowej posiadłości, poddani nieszablonowym metodom śledczym Blanca, „bliscy” Thrombeya zmuszeni są do podjęcia morderczej gry, której wynik do ostatniej chwili pozostanie zagadką.;;;;;na-noze-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Knives Out:1|Gatunek:Dramat:2|Gatunek:Komedia:2|Gatunek:Kryminalny:2|Reżyseria:Johnson Rian:3|Obsada:Craig Daniel:4|Obsada:Evans Chris:4|Scenariusz:Rian Johnson:5|Muzyka:Nathan Johnson:6|Czas trwania [min]:130:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital (lektor):13|Format obrazu:16 9:14|;0;new;1;;;;;;;;;;;;;
57;1;Step Up 3;1017|1002|1000;8.12;1;5.94;0;;;;;demo_57;demo_57;;;;;;;;;;;;;1;;0;both;;;;Film;Step Up 3 to romans muzyczny amerykańskiej produkcji z 2010 roku. Jego reżyserem jest Jon Chu. Główne role zagrali: Rick Malambri, Adam G. Sevani, Sharni Vinson.;;;;;step-up-3-2;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Step Up 3:1|Gatunek:Muzyczny:2|Reżyseria:Chu Jon:3|Obsada:Malambri Rick:4|Obsada:Sevani Adam G.:4|Obsada:Vinson Sharni:4|Scenariusz:Amy Andelson:5|Scenariusz:Emily Meyer:5|Muzyka:Bear McCreary:6|Czas trwania [min]:105:7|Kraj produkcji:USA:8|Rok produkcji:2010:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Zestaw zawiera:BD z filmem Step Up 3:12|Zestaw zawiera:DVD z dodatkami:12|Napisy:Polskie:13|Dźwięk:Angielski 5.1 DTS-HD-MA:14|Dźwięk:Polski 5.1 (lektor):14|Format obrazu:Full HD:15|Format obrazu:1.78 1:15|Format obrazu:16 9:15|Dodatkowo na płycie:Zwistun:16|Region:B:17|;0;new;1;;;;;;;;;;;;;
58;1;StreetDance 2;1017|1002|1000;8.12;1;5.94;0;;;;;demo_58;demo_58;;;;;;;;;;;;;1;;0;both;;;;Film;"StreetDance 2 3D to film muzyczny produkcji brytyjskiej z 2012 roku. Reżyseria Max Giwa i Dania Pasquini, scenariusz Jane English, a w rolach głównych występują Falk Hentschel, Sofia Boutella oraz George Sampson.
			";;;;;streetdance-2-2;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:StreetDance 2:1|Gatunek:Muzyczny:2|Reżyseria:Giwa Max:3|Reżyseria:Pasquini Dania:3|Obsada:Boutella Sofia:4|Obsada:Hentschel Falk:4|Obsada:Sampson George:4|Scenariusz:Jane English:5|Muzyka:Jordan Crisp:6|Muzyka:Lloyd Perrin:6|Czas trwania [min]:85:7|Kraj produkcji:Wielka Brytania:8|Rok produkcji:2012:9|Nośnik:Blu-ray:10|Film w 3D:TAK:11|Liczba nośników:1:12|Napisy:Polskie:13|Dźwięk:Angielski 5.1 Dolby Digital:14|Dźwięk:Polski 5.1 Dolby Digital (lektor):14|Format obrazu:16 9:15|Dodatkowo na płycie:Bezpośredni dostęp do scen:16|Region:B:17|;0;new;1;;;;;;;;;;;;;
59;1;Film MONOLITH VIDEO Step Up 4 Revolution 3D;1017|1002|1000;8.12;1;5.94;0;;;;;demo_59;demo_59;;;;;;;;;;;;;1;;0;both;;;;Film;"Step Up 4 Revolution to amerykański film muzyczny z 2012 roku, którego reżyserem jest Scott Speer. W filmie wystąpili między innymi Ryan Guzman, Kathryn McCormick i Cleopatra Coleman.
			";;;;;film-monolith-video-step-up-4-revolution-3d;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Step Up Revolution:1|Gatunek:Muzyczny:2|Reżyseria:Speer Scott:3|Obsada:Coleman Cleopatra:4|Obsada:Guzman Ryan:4|Obsada:McCormick Kathryn:4|Scenariusz:Amanda Brody:5|Muzyka:Aaron Zigman:6|Czas trwania [min]:99:7|Kraj produkcji:USA:8|Rok produkcji:2012:9|Nośnik:Blu-ray:10|Film w 3D:TAK:11|Liczba nośników:1:12|Napisy:Polskie:13|Dźwięk:Angielski 5.1 DTS-HD-MA:14|Dźwięk:Polski 5.1 DTS-HD-MA (lektor):14|Format obrazu:Full HD:15|Format obrazu:2.35 1:15|Format obrazu:16 9:15|Dodatkowo na płycie:Lekcja Tańca:16|Dodatkowo na płycie:Teledyski:16|Dodatkowo na płycie:Za kulisami:16|Dodatkowo na płycie:Zwiastuny:16|Region:A:17|Region:B:17|Region:C:17|;0;new;1;;;;;;;;;;;;;
60;1;Narodziny gwiazdy (BD) Premium Collection;1017|1002|1000;40.64;1;29.74;0;;;;;demo_60;demo_60;;;;;;;;;;;;;1;;0;both;;;;Film;Nowe spojrzenie na kultową historię miłosną. Jackson Maine (Bradley Cooper) to gwiazdor muzyki country, który odkrywa utalentowaną, nieznaną nikomu piosenkarkę Ally (Lady Gaga). Dziewczyna jest już gotowa porzucić marzenia o karierze, jednak Jack nakłania ją do wyjścia z cienia i pomaga osiągnąć sukces. Między muzykami wybucha płomienny romans. Ally szybko pnie się na szczyt, ale ich związek gaśnie, ponieważ Jackson nie może uporać się ze swoimi demonami. Teraz w serii Premium Collection.;;;;;narodziny-gwiazdy-bd-premium-collection;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;"Tytuł oryginalny:A Star Is Born:1|Gatunek:Dramat:2|Gatunek:Muzyczny:2|Reżyseria:Bradley Cooper:3|Obsada:Cooper Bradley:4|Obsada:Lady Gaga:4|Scenariusz:Bradley Cooper:5|Muzyka:Bradley Cooper:6|Muzyka:Lady Gaga:6|Czas trwania [min]:136:7|Seria:Premium Collection:8|Kraj produkcji:USA:9|Rok produkcji:2018:10|Nośnik:Blu-ray:11|Liczba nośników:1:12|Napisy:Angielskie (dla niesłyszących):13|Napisy:Polskie:13|Napisy:Rosyjskie:13|Dźwięk:Angielski Dolby Atmos TrueHD:14|Dźwięk:Polski Dolby Atmos TrueHD:14|Dźwięk:Rosyjski Dolby Atmos TrueHD:14|Dodatkowo na płycie:Piosenki i występy, których nie pokazano w kinachDroga do sławy  jak powstawały ""Narodziny gwiazdy""Teledyski:15|";0;new;1;;;;;;;;;;;;;
61;1;Gwiezdne Wojny: Skywalker. Odrodzenie (BD);1018|1002|1000;56.83;1;41.58;0;;;;;demo_61;demo_61;;;;;;;;;;;;;1;;0;both;;;;Film;Lucasfilm i reżyser J.J. Abrams ponownie łączą siły, aby zabrać widzów w spektakularną podróż do odległej galaktyki. Film „Gwiezdne wojny: Skywalker. Odrodzenie” to fascynujące zakończenie sagi Skywalkerów – narodzą się nowe legendy i ostatecznie zostanie rozstrzygnięta bitwa o wolność.;;;;;gwiezdne-wojny-skywalker-odrodzenie-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;"Tytuł oryginalny:Star Wars  The Rise of Skywalker:1|Gatunek:Przygodowy:2|Gatunek:Science fiction:2|Reżyseria:Abrams Jeffrey Jacob:3|Obsada:Adam Driver:4|Obsada:Daisy Ridley:4|Scenariusz:Chris Terrio:5|Scenariusz:J.J. Abrams:5|Muzyka:John Williams:6|Czas trwania [min]:142:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Dźwięk:Angielski 5.1 Dolby Digital:13|Dźwięk:Polski 5.1 Dolby Digital:13|Format obrazu:2.40 1:14|Format obrazu:16 9:14|Dodatkowo na płycie:Dziedzictwo SkywalkerówPasaana  pościg śmigaczyObcy na pustyniD-O  klucz do przeszłościWarwick i synTworzenie stworzeń:15|Region:A:16|Region:B:16|Region:C:16|";0;new;1;;;;;;;;;;;;;
62;1;Rambo: Ostatnia krew (BD);1018|1002|1000;24.38;1;17.84;0;;;;;demo_62;demo_62;;;;;;;;;;;;;1;;0;both;;;;Film;Legenda kina akcji, niezniszczalny Sylvester Stallone powraca jako John Rambo, bohater, który uczynił go nieśmiertelnym. Kino akcji dla prawdziwych twardzieli.John Rambo częściej niż po broń sięga dziś po butelkę. Szuka w niej ucieczki przed powracającymi wspomnieniami dawnych walk i utraconych bliskich. Gdy jednak uprowadzona zostaje córka jego przyjaciółki, John po raz ostatni będzie musiał stanąć do walki. Wkrótce okaże się, że porywacze nieprzypadkowo wybrali ofiarę. Ich prawdziwym celem jest on, John Rambo, z którym mają do wyrównania dawne rachunki. Nie rozumieją, że najtrudniejszym przeciwnikiem jest ten, który nie ma nic do stracenia. Oni pierwsi przelali krew. On zrobi to ostatni.;;;;;rambo-ostatnia-krew-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;"Tytuł oryginalny:Rambo  Last Blood:1|Gatunek:Akcja:2|Reżyseria:Grunberg Adrian:3|Obsada:Stallone Sylvester:4|Obsada:Vega Paz:4|Scenariusz:Matthew Cirulnick:5|Scenariusz:Sylvester Stallone:5|Muzyka:Brian Tyler:6|Czas trwania [min]:101:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Polskie:12|Dźwięk:Angielski 5.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 DTS-HD-MA (lektor):13|Format obrazu:2.40 1:14|Dodatkowo na płycie:WstępZachować gatunekTo życie pisze scenariuszeMiędzy niebem a piekłemRambo - piekielnie mocny bohaterCzy to koniec historii?Muzyka w filmie:15|";0;new;1;;;;;;;;;;;;;
63;1;Kraina lodu 2 (BD);1018|1002|1000;64.96;1;47.53;0;;;;;demo_63;demo_63;;;;;;;;;;;;;1;;0;both;;;;Film;Wielokrotnie nagradzani twórcy światowego fenomenu powracają z filmem! W „Krainie lodu II” znanym postaciom towarzyszy zupełnie nowa muzyka. Elsa, Anna, Kristoff, Olaf i Sven wyruszają z Arendelle do Zaklętej Puszczy oraz za Mroczne Morze. Czy Elsie uda się poznać prawdę o jej przeszłości oraz odkryć co zagraża królestwu?;;;;;kraina-lodu-2-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;Tytuł oryginalny:Frozen II:1|Gatunek:Animowany:2|Gatunek:Familijny:2|Gatunek:Przygodowy:2|Reżyseria:Buck Chris:3|Reżyseria:Lee Jennifer:3|Obsada:Cieślak Anna:4|Obsada:Wasylik Magdalena:4|Scenariusz:Allison Schroeder:5|Muzyka:Christophe Beck:6|Czas trwania [min]:103:7|Kraj produkcji:USA:8|Rok produkcji:2019:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Dźwięk:Angielski 7.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 Dolby Digital:13|;0;new;1;;;;;;;;;;;;;
64;1;Naprzód (BD);1018|1002|1000;56.83;1;41.58;0;;;;;demo_64;demo_64;;;;;;;;;;;;;1;;0;both;;;;Film;Najnowsza produkcja ze studia Disney Pixar.;;;;;naprzod-bd;Produkt dostępny;Zamówienie dozwolone;1;;;1;;;1;"Tytuł oryginalny:Onward:1|Gatunek:Animowany:2|Gatunek:Familijny:2|Gatunek:Przygodowy:2|Reżyseria:Scanlon Dan:3|Obsada:Holland Tom:4|Obsada:Pratt Chris:4|Scenariusz:Dan Scanlon:5|Scenariusz:Jason Headley:5|Muzyka:Jeff Danna:6|Czas trwania [min]:102:7|Kraj produkcji:USA:8|Rok produkcji:2020:9|Nośnik:Blu-ray:10|Liczba nośników:1:11|Napisy:Angielskie:12|Napisy:Polskie:12|Dźwięk:Angielski 7.1 DTS-HD-MA:13|Dźwięk:Polski 5.1 Dolby Digital (dubbing):13|Format obrazu:2.39 1:14|Dodatkowo na płycie:W poszukiwaniu historiiMieszkańcy Nowego GrzybniorkuKomentarz audio twórców:15|Region:A:16|Region:B:16|Region:C:16|";0;new;1;;;;;;;;;;;;;
